Site_Name,EPA_ID,City,County,State,ZIP_Code,Region,NPL_Status,Superfund_Alternative_Agreement,Federal_Facility,Operable_Unit_Number,Sequence_ID,Decision_Document_Type,Actual_Completion_Date,Fiscal_Year,Media,Contaminant_NameARSENIC,Contaminant_NameBENZENE,Contaminant_NameBENZO(B)FLUORANTHENE,Contaminant_NameBENZO[A]PYRENE,Contaminant_NameCADMIUM,Contaminant_NameCHLOROETHENE (VINYL CHLORIDE),Contaminant_NameCHLOROFORM,Contaminant_NameLEAD,Contaminant_NameMERCURY,Contaminant_NamePOLYCHLORINATED BIPHENYLS (PCBs),Contaminant_NamePOLYCYCLIC AROMATIC HYDROCARBONS (PAHS),geometry,X.SampleID
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,1,0,"c(-122.3522, 47.5794)",10317.000072842
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,1,0,"c(-122.3522, 47.5794)",10317.000006671
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,1,0,"c(-122.3522, 47.5794)",10317.000002905
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,1,0,"c(-122.3522, 47.5794)",10317.000002906
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,1,0,"c(-122.3522, 47.5794)",10317.000009238
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,1,0,"c(-122.3522, 47.5794)",10317.000012007
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,1,0,"c(-122.3522, 47.5794)",10317.000072099
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,1,0,"c(-122.3522, 47.5794)",10317.000072098
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,1,0,"c(-122.3522, 47.5794)",10317.000059171
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,1,0,"c(-122.3522, 47.5794)",10317.000001826
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,1,0,"c(-122.3522, 47.5794)",10317.000001827
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,1,0,"c(-122.3522, 47.5794)",10317.000049912
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,1,0,"c(-122.3522, 47.5794)",10317.000038410
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,1,0,"c(-122.3522, 47.5794)",10317.000052265
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,1,0,"c(-122.3522, 47.5794)",10317.000002890
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,1,0,"c(-122.3522, 47.5794)",10317.000006760
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,1,0,"c(-122.3522, 47.5794)",10317.000013009
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,1,0,"c(-122.3522, 47.5794)",10317.000013008
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,1,0,"c(-122.3522, 47.5794)",10317.000011986
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,1,0,"c(-122.3522, 47.5794)",10317.000072097
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,1,0,"c(-122.3522, 47.5794)",10317.000006803
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,1,0,"c(-122.3522, 47.5794)",10317.000006802
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,1,0,"c(-122.3522, 47.5794)",10317.000018032
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,1,0,"c(-122.3522, 47.5794)",10317.000028693
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,1,0,"c(-122.3522, 47.5794)",10317.000026494
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,1,0,"c(-122.3522, 47.5794)",10317.000023258
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,1,0,"c(-122.3522, 47.5794)",10317.000023257
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,1,0,"c(-122.3522, 47.5794)",10317.000028714
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,1,0,"c(-122.3522, 47.5794)",10317.000027303
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,1,0,"c(-122.3522, 47.5794)",10317.000059847
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,1,0,"c(-122.3522, 47.5794)",10317.000026037
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,1,0,"c(-122.3522, 47.5794)",10317.000026038
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,1,0,"c(-122.3522, 47.5794)",10317.000033305
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,1,0,"c(-122.3522, 47.5794)",10317.000065783
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,1,0,"c(-122.3522, 47.5794)",10317.000065782
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,1,0,"c(-122.3522, 47.5794)",10317.000001830
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,1,0,"c(-122.3522, 47.5794)",10317.000013290
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,1,0,"c(-122.3522, 47.5794)",10317.000072061
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,1,0,"c(-122.3522, 47.5794)",10317.000005971
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,1,0,"c(-122.3522, 47.5794)",10317.000002889
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,1,0,"c(-122.3522, 47.5794)",10317.000043082
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,1,0,"c(-122.3522, 47.5794)",10317.000006761
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,1,0,"c(-122.3522, 47.5794)",10317.000052264
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,1,0,"c(-122.3522, 47.5794)",10317.000014450
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,1,0,"c(-122.3522, 47.5794)",10317.000020392
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,1,0,"c(-122.3522, 47.5794)",10317.000074433
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,1,0,"c(-122.3522, 47.5794)",10317.000026597
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,1,0,"c(-122.3522, 47.5794)",10317.000046199
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,1,0,"c(-122.3522, 47.5794)",10317.000038409
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,0,1,"c(-122.3522, 47.5794)",10317.000046111
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,0,1,"c(-122.3522, 47.5794)",10317.000010900
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,0,1,"c(-122.3522, 47.5794)",10317.000046112
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,0,1,"c(-122.3522, 47.5794)",10317.000022993
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,0,1,"c(-122.3522, 47.5794)",10317.000001888
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,0,1,"c(-122.3522, 47.5794)",10317.000072842
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,0,1,"c(-122.3522, 47.5794)",10317.000006671
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,0,1,"c(-122.3522, 47.5794)",10317.000002905
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,0,1,"c(-122.3522, 47.5794)",10317.000002906
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,0,1,"c(-122.3522, 47.5794)",10317.000009238
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,0,1,"c(-122.3522, 47.5794)",10317.000012007
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,0,1,"c(-122.3522, 47.5794)",10317.000072099
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,0,1,"c(-122.3522, 47.5794)",10317.000072098
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,0,1,"c(-122.3522, 47.5794)",10317.000059171
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,0,1,"c(-122.3522, 47.5794)",10317.000001826
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,0,1,"c(-122.3522, 47.5794)",10317.000001827
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,0,1,"c(-122.3522, 47.5794)",10317.000049912
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,0,1,"c(-122.3522, 47.5794)",10317.000038410
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,0,1,"c(-122.3522, 47.5794)",10317.000052265
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,0,1,"c(-122.3522, 47.5794)",10317.000002890
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,0,1,"c(-122.3522, 47.5794)",10317.000006760
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,0,1,"c(-122.3522, 47.5794)",10317.000013009
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,0,1,"c(-122.3522, 47.5794)",10317.000013008
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,0,1,"c(-122.3522, 47.5794)",10317.000011986
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,0,1,"c(-122.3522, 47.5794)",10317.000072097
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,0,1,"c(-122.3522, 47.5794)",10317.000006803
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,0,1,"c(-122.3522, 47.5794)",10317.000006802
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,0,1,"c(-122.3522, 47.5794)",10317.000018032
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,0,1,"c(-122.3522, 47.5794)",10317.000028693
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,0,1,"c(-122.3522, 47.5794)",10317.000026494
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,0,1,"c(-122.3522, 47.5794)",10317.000023258
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,0,1,"c(-122.3522, 47.5794)",10317.000023257
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,0,1,"c(-122.3522, 47.5794)",10317.000028714
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,0,1,"c(-122.3522, 47.5794)",10317.000027303
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,0,1,"c(-122.3522, 47.5794)",10317.000059847
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,0,1,"c(-122.3522, 47.5794)",10317.000026037
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,0,1,"c(-122.3522, 47.5794)",10317.000026038
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,0,1,"c(-122.3522, 47.5794)",10317.000033305
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,0,1,"c(-122.3522, 47.5794)",10317.000065783
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,0,1,"c(-122.3522, 47.5794)",10317.000065782
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,0,1,"c(-122.3522, 47.5794)",10317.000001830
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,0,1,"c(-122.3522, 47.5794)",10317.000013290
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,0,1,"c(-122.3522, 47.5794)",10317.000072061
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,0,1,"c(-122.3522, 47.5794)",10317.000005971
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,0,1,"c(-122.3522, 47.5794)",10317.000002889
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,0,1,"c(-122.3522, 47.5794)",10317.000043082
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,0,1,"c(-122.3522, 47.5794)",10317.000006761
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,0,1,"c(-122.3522, 47.5794)",10317.000052264
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,0,1,"c(-122.3522, 47.5794)",10317.000014450
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,0,1,"c(-122.3522, 47.5794)",10317.000020392
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,0,1,"c(-122.3522, 47.5794)",10317.000074433
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,0,1,"c(-122.3522, 47.5794)",10317.000026597
HARBOR ISLAND (LEAD),WAD980722839,SEATTLE,KING,WA,98134,10,Currently on the Final NPL,N,N,7,3,Explanation of Significant Differences,22-Feb-02,2002,Sediment,0,0,0,0,0,0,0,0,0,0,1,"c(-122.3522, 47.5794)",10317.000046199
